spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature,liked_at,name,artists,popularity,artist_id,genres
1Ov37jtRQ2YNAe8HzfczkL,0.583,0.67,8,-7.289,1,0.0646,0.0374,0.0001,0.126,0.498,140.061,audio_features,spotify:track:1Ov37jtRQ2YNAe8HzfczkL,https://api.spotify.com/v1/tracks/1Ov37jtRQ2YNAe8HzfczkL,https://api.spotify.com/v1/audio-analysis/1Ov37jtRQ2YNAe8HzfczkL,220433,4,2022-02-12T18:22:24Z,Wildest Dreams (Taylor's Version),Taylor Swift,88,06HL4z0CvFAxyc27GXpf02,['pop']
0kr6d8wHDQPlzuET33NVn6,0.499,0.72,8,-9.101,1,0.0286,0.00466,0.00303,0.122,0.652,96.103,audio_features,spotify:track:0kr6d8wHDQPlzuET33NVn6,https://api.spotify.com/v1/tracks/0kr6d8wHDQPlzuET33NVn6,https://api.spotify.com/v1/audio-analysis/0kr6d8wHDQPlzuET33NVn6,217680,4,2022-02-04T15:30:41Z,All You Wanted,Michelle Branch,64,5rScKX1Sh1U67meeUyTGwk,"['candy pop', 'lilith', 'neo mellow', 'pop rock']"
1u0l8zWpQeMYStFkc2mLD7,0.523,0.828,1,-4.696,1,0.0762,0.0136,0.000255,0.165,0.476,96.952,audio_features,spotify:track:1u0l8zWpQeMYStFkc2mLD7,https://api.spotify.com/v1/tracks/1u0l8zWpQeMYStFkc2mLD7,https://api.spotify.com/v1/audio-analysis/1u0l8zWpQeMYStFkc2mLD7,214827,4,2022-02-04T15:30:32Z,Everywhere,Michelle Branch,70,5rScKX1Sh1U67meeUyTGwk,"['candy pop', 'lilith', 'neo mellow', 'pop rock']"
3LtwmK1OfN0dGs9jf3qSjn,0.555,0.924,7,-4.93,1,0.0604,0.0159,0.0,0.075,0.865,87.606,audio_features,spotify:track:3LtwmK1OfN0dGs9jf3qSjn,https://api.spotify.com/v1/tracks/3LtwmK1OfN0dGs9jf3qSjn,https://api.spotify.com/v1/audio-analysis/3LtwmK1OfN0dGs9jf3qSjn,280000,4,2022-02-04T15:30:23Z,Her Diamonds,Rob Thomas,59,3aBkeBhwadnWMWoVJ2CxJC,"['neo mellow', 'pop rock', 'post-grunge']"
6fQJg7MdQssgZJDhTJtFtd,0.388,0.746,1,-5.306,1,0.0317,0.000555,0.0,0.0719,0.459,159.707,audio_features,spotify:track:6fQJg7MdQssgZJDhTJtFtd,https://api.spotify.com/v1/tracks/6fQJg7MdQssgZJDhTJtFtd,https://api.spotify.com/v1/audio-analysis/6fQJg7MdQssgZJDhTJtFtd,251333,4,2022-02-04T15:29:21Z,Somewhere Out There,Our Lady Peace,57,1lqW59DUEKqvcHc8mVWBtH,"['canadian rock', 'post-grunge']"
0nnwn7LWHCAu09jfuH1xTA,0.395,0.843,8,-4.476,1,0.0374,0.00483,0.0,0.0404,0.481,112.423,audio_features,spotify:track:0nnwn7LWHCAu09jfuH1xTA,https://api.spotify.com/v1/tracks/0nnwn7LWHCAu09jfuH1xTA,https://api.spotify.com/v1/audio-analysis/0nnwn7LWHCAu09jfuH1xTA,212067,4,2022-02-02T13:15:02Z,Slide,The Goo Goo Dolls,75,2sil8z5kiy4r76CRTXxBCA,"['neo mellow', 'permanent wave', 'pop rock', 'post-grunge']"
3lVaRWkDwUkHveuSbilYdE,0.503,0.494,9,-7.546,1,0.0412,0.326,0.000481,0.0954,0.113,70.035,audio_features,spotify:track:3lVaRWkDwUkHveuSbilYdE,https://api.spotify.com/v1/tracks/3lVaRWkDwUkHveuSbilYdE,https://api.spotify.com/v1/audio-analysis/3lVaRWkDwUkHveuSbilYdE,187800,4,2022-01-25T17:22:20Z,Fear Of Dying,Alison Wonderland,42,11gWrKZMBsGQWmobv3oNfW,"['aussietronica', 'brostep', 'edm', 'electra', 'electronic trap', 'escape room', 'indietronica']"
4ccQmBycgXDYtIA7Z1i32V,0.586,0.598,2,-5.774,1,0.0359,0.124,0.0,0.151,0.201,112.067,audio_features,spotify:track:4ccQmBycgXDYtIA7Z1i32V,https://api.spotify.com/v1/tracks/4ccQmBycgXDYtIA7Z1i32V,https://api.spotify.com/v1/audio-analysis/4ccQmBycgXDYtIA7Z1i32V,174413,4,2022-01-25T12:39:29Z,Daisy,Zedd,49,2qxJFvFYMEDqd7ui6kSAcq,"['complextro', 'edm', 'german techno', 'pop', 'pop dance']"
42LNjVVbhasVs8AAe9gvdy,0.395,0.78,9,-5.645,1,0.0471,0.0329,0.611,0.122,0.204,112.98,audio_features,spotify:track:42LNjVVbhasVs8AAe9gvdy,https://api.spotify.com/v1/tracks/42LNjVVbhasVs8AAe9gvdy,https://api.spotify.com/v1/audio-analysis/42LNjVVbhasVs8AAe9gvdy,230017,4,2022-01-25T12:06:04Z,Alien With a Sleep Mask On,Ratboys,7,1SoBNpuC0N4nvaQFENS0qf,"['bubblegrunge', 'chicago indie', 'indie punk', 'indie rock']"
2pMPWE7PJH1PizfgGRMnR9,0.359,0.367,9,-7.684,1,0.0335,0.738,1.43e-06,0.0736,0.104,83.331,audio_features,spotify:track:2pMPWE7PJH1PizfgGRMnR9,https://api.spotify.com/v1/tracks/2pMPWE7PJH1PizfgGRMnR9,https://api.spotify.com/v1/audio-analysis/2pMPWE7PJH1PizfgGRMnR9,175453,4,2022-01-24T18:02:27Z,Bad Religion,Frank Ocean,69,2h93pZq0e7k5yf4dywlkpM,"['lgbtq+ hip hop', 'neo soul']"
34Y7LIhSelCjmzJUZHBEOn,0.682,0.382,9,-9.594,1,0.0371,0.799,0.00396,0.094,0.32,125.878,audio_features,spotify:track:34Y7LIhSelCjmzJUZHBEOn,https://api.spotify.com/v1/tracks/34Y7LIhSelCjmzJUZHBEOn,https://api.spotify.com/v1/audio-analysis/34Y7LIhSelCjmzJUZHBEOn,147619,4,2022-01-21T14:52:31Z,mexico city,sad alex,0,3i8iJVU0mtgzbZsuF1AoJ3,['modern indie pop']
66dnCZswVnW74JV3aI2yj6,0.63,0.605,8,-7.647,1,0.0348,0.013,0.00189,0.158,0.205,75.009,audio_features,spotify:track:66dnCZswVnW74JV3aI2yj6,https://api.spotify.com/v1/tracks/66dnCZswVnW74JV3aI2yj6,https://api.spotify.com/v1/audio-analysis/66dnCZswVnW74JV3aI2yj6,196869,4,2022-01-21T13:11:55Z,by now,VÉRITÉ,0,1Fr6agZ6iSM5Ynn2k4C8sc,"['alt z', 'brooklyn indie', 'dark pop', 'electropop', 'indie poptimism', 'metropopolis', 'nyc pop', 'vapor pop']"
3v8d3ku3kiTZVPxEt7a2dE,0.59,0.546,7,-10.213,1,0.0436,0.301,0.0,0.0936,0.855,114.04,audio_features,spotify:track:3v8d3ku3kiTZVPxEt7a2dE,https://api.spotify.com/v1/tracks/3v8d3ku3kiTZVPxEt7a2dE,https://api.spotify.com/v1/audio-analysis/3v8d3ku3kiTZVPxEt7a2dE,168640,4,2022-01-21T13:11:44Z,The Wanderer,Dion,65,15FyiY3ChN0QRspHIQYq0W,"['doo-wop', 'rock-and-roll', 'rockabilly']"
0U3u0HdRQjD8mAMYBak4Ok,0.607,0.451,4,-8.206,1,0.0286,0.0604,0.0,0.19,0.676,94.054,audio_features,spotify:track:0U3u0HdRQjD8mAMYBak4Ok,https://api.spotify.com/v1/tracks/0U3u0HdRQjD8mAMYBak4Ok,https://api.spotify.com/v1/audio-analysis/0U3u0HdRQjD8mAMYBak4Ok,208280,4,2022-01-21T13:11:41Z,Saw You In A Dream,The Japanese House,63,3IunaFjvNKj98JW89JYv9u,"['indie pop', 'indietronica', 'modern dream pop', 'pov: indie', 'vapor soul']"
1sotD6Cn8aOtUsL0bd5HTJ,0.52,0.561,5,-7.95,1,0.0255,0.00807,0.485,0.142,0.421,92.999,audio_features,spotify:track:1sotD6Cn8aOtUsL0bd5HTJ,https://api.spotify.com/v1/tracks/1sotD6Cn8aOtUsL0bd5HTJ,https://api.spotify.com/v1/audio-analysis/1sotD6Cn8aOtUsL0bd5HTJ,196000,4,2022-01-18T14:52:20Z,Never Mess With Sunday,Yppah,55,3Gaqw2nGyE7yM3rcRSzE3U,['trip hop']
5MhMXTuVODDF234VDvSxQx,0.552,0.877,1,-5.765,1,0.0353,0.0585,0.899,0.0746,0.597,176.05,audio_features,spotify:track:5MhMXTuVODDF234VDvSxQx,https://api.spotify.com/v1/tracks/5MhMXTuVODDF234VDvSxQx,https://api.spotify.com/v1/audio-analysis/5MhMXTuVODDF234VDvSxQx,283636,4,2022-01-18T14:39:27Z,Awake,Tycho,63,5oOhM2DFWab8XhSdQiITry,"['downtempo', 'electronica', 'indietronica', 'intelligent dance music']"
2PAhcPwab2sJz340QHtunD,0.453,0.938,0,-5.344,1,0.0386,0.00306,0.00318,0.132,0.261,160.005,audio_features,spotify:track:2PAhcPwab2sJz340QHtunD,https://api.spotify.com/v1/tracks/2PAhcPwab2sJz340QHtunD,https://api.spotify.com/v1/audio-analysis/2PAhcPwab2sJz340QHtunD,265707,4,2022-01-10T14:28:14Z,This Modern Love,Bloc Party,54,3MM8mtgFzaEJsqbjZBSsHJ,"['alternative dance', 'alternative rock', 'dance-punk', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'scottish rock']"
5XijWLBY0vwl5MPUpQA2Ha,0.507,0.553,9,-7.62,1,0.046,0.126,0.000175,0.087,0.181,130.072,audio_features,spotify:track:5XijWLBY0vwl5MPUpQA2Ha,https://api.spotify.com/v1/tracks/5XijWLBY0vwl5MPUpQA2Ha,https://api.spotify.com/v1/audio-analysis/5XijWLBY0vwl5MPUpQA2Ha,211669,4,2021-12-30T19:50:50Z,Is There Somewhere,Halsey,57,26VFTg2z8YR0cCuwLzESi2,"['electropop', 'etherpop', 'indie poptimism', 'pop']"
1QpJi4MgfAyvJ1jcgFu8GE,0.77,0.646,10,-7.796,0,0.27,0.111,2.8e-06,0.307,0.694,74.977,audio_features,spotify:track:1QpJi4MgfAyvJ1jcgFu8GE,https://api.spotify.com/v1/tracks/1QpJi4MgfAyvJ1jcgFu8GE,https://api.spotify.com/v1/audio-analysis/1QpJi4MgfAyvJ1jcgFu8GE,334653,4,2021-12-30T15:37:16Z,Silly Puddy,"Zion I,The Grouch",0,3LLs28LJVlXAjWc8UDkcQZ,['alternative hip hop']
2guw9QqCoBNGlJTPQBAAHk,0.381,0.436,5,-6.731,1,0.0329,0.0118,0.0,0.133,0.453,183.923,audio_features,spotify:track:2guw9QqCoBNGlJTPQBAAHk,https://api.spotify.com/v1/tracks/2guw9QqCoBNGlJTPQBAAHk,https://api.spotify.com/v1/audio-analysis/2guw9QqCoBNGlJTPQBAAHk,149077,3,2021-12-27T20:48:56Z,Marbles,Snarls,36,3yZV7kMGClXfw0xaPAlImS,"['bubblegrunge', 'columbus ohio indie']"
2mGvlzNDi4HOVAI6ZCxKpu,0.717,0.504,10,-10.178,1,0.0448,0.316,0.256,0.147,0.335,118.157,audio_features,spotify:track:2mGvlzNDi4HOVAI6ZCxKpu,https://api.spotify.com/v1/tracks/2mGvlzNDi4HOVAI6ZCxKpu,https://api.spotify.com/v1/audio-analysis/2mGvlzNDi4HOVAI6ZCxKpu,208907,4,2021-12-27T14:27:39Z,The Stanza,Ratboys,7,1SoBNpuC0N4nvaQFENS0qf,"['bubblegrunge', 'chicago indie', 'indie punk', 'indie rock']"
7Jp59SgPdm7FRrRs1xP98X,0.669,0.719,9,-7.24,1,0.0711,0.533,0.0257,0.252,0.622,92.294,audio_features,spotify:track:7Jp59SgPdm7FRrRs1xP98X,https://api.spotify.com/v1/tracks/7Jp59SgPdm7FRrRs1xP98X,https://api.spotify.com/v1/audio-analysis/7Jp59SgPdm7FRrRs1xP98X,190604,4,2021-12-27T13:10:47Z,Mary,"King Pari,Velvet Negroni",39,7jkQRoULRK5aqPmmF4rrtp,[]
7KSLjqS0TlTFCTNjU0msNC,0.643,0.407,11,-9.115,0,0.0296,0.0928,0.00215,0.155,0.568,94.996,audio_features,spotify:track:7KSLjqS0TlTFCTNjU0msNC,https://api.spotify.com/v1/tracks/7KSLjqS0TlTFCTNjU0msNC,https://api.spotify.com/v1/audio-analysis/7KSLjqS0TlTFCTNjU0msNC,275933,4,2021-12-23T15:32:25Z,Familiar Ways,ALASKALASKA,0,78CgVNlDQMvOVDIrRL84tJ,['london indie']
5QvLKIo27yVB5Rns0VXGrI,0.581,0.522,0,-6.707,0,0.0718,0.0161,1.32e-06,0.433,0.499,107.962,audio_features,spotify:track:5QvLKIo27yVB5Rns0VXGrI,https://api.spotify.com/v1/tracks/5QvLKIo27yVB5Rns0VXGrI,https://api.spotify.com/v1/audio-analysis/5QvLKIo27yVB5Rns0VXGrI,202222,4,2021-12-18T12:53:53Z,Bad Behavior,"Austin Millz,Remi Wolf",0,43UmVQp9qZILibJ5vHq21k,[]
595AilWVTfMJLQ9Zi30cmP,0.641,0.593,0,-7.807,1,0.0316,0.221,0.136,0.231,0.221,131.995,audio_features,spotify:track:595AilWVTfMJLQ9Zi30cmP,https://api.spotify.com/v1/tracks/595AilWVTfMJLQ9Zi30cmP,https://api.spotify.com/v1/audio-analysis/595AilWVTfMJLQ9Zi30cmP,239273,4,2021-12-14T01:42:09Z,Lonely,"Ladyhawke,Radiation City,Chris Farren,Pet Symmetry,Yumi Zouma",0,5TfnQ0Ai1cEbKY5katFK14,"['alternative dance', 'metropopolis', 'neo-synthpop']"
2pDKE8Q40TDGPl1O11DKKn,0.375,0.776,8,-6.767,1,0.274,0.154,8.16e-05,0.0925,0.647,186.814,audio_features,spotify:track:2pDKE8Q40TDGPl1O11DKKn,https://api.spotify.com/v1/tracks/2pDKE8Q40TDGPl1O11DKKn,https://api.spotify.com/v1/audio-analysis/2pDKE8Q40TDGPl1O11DKKn,248603,4,2021-12-13T14:55:44Z,Shameika,Fiona Apple,51,3g2kUQ6tHLLbmkV7T4GPtL,"['art pop', 'chamber pop', 'dark pop', 'lilith', 'permanent wave', 'piano rock', 'singer-songwriter']"
6PNvv1dmDbOWrAYwEcuKBX,0.595,0.804,7,-7.911,0,0.0326,0.0129,1.97e-05,0.299,0.586,89.846,audio_features,spotify:track:6PNvv1dmDbOWrAYwEcuKBX,https://api.spotify.com/v1/tracks/6PNvv1dmDbOWrAYwEcuKBX,https://api.spotify.com/v1/audio-analysis/6PNvv1dmDbOWrAYwEcuKBX,341533,4,2021-12-09T14:12:12Z,Criminal,Fiona Apple,67,3g2kUQ6tHLLbmkV7T4GPtL,"['art pop', 'chamber pop', 'dark pop', 'lilith', 'permanent wave', 'piano rock', 'singer-songwriter']"
3YJJjQPAbDT7mGpX3WtQ9A,0.436,0.655,1,-8.37,0,0.0583,0.499,8.1e-06,0.688,0.412,121.002,audio_features,spotify:track:3YJJjQPAbDT7mGpX3WtQ9A,https://api.spotify.com/v1/tracks/3YJJjQPAbDT7mGpX3WtQ9A,https://api.spotify.com/v1/audio-analysis/3YJJjQPAbDT7mGpX3WtQ9A,279204,4,2021-12-05T17:26:07Z,Good Days,SZA,82,7tYKF4w9nC0nq9CsPZTHyP,"['pop', 'r&b', 'rap']"
5RF9Ft88WEZGnZkMMk2DvL,0.43,0.888,11,-7.5,0,0.0398,0.107,0.918,0.107,0.529,88.834,audio_features,spotify:track:5RF9Ft88WEZGnZkMMk2DvL,https://api.spotify.com/v1/tracks/5RF9Ft88WEZGnZkMMk2DvL,https://api.spotify.com/v1/audio-analysis/5RF9Ft88WEZGnZkMMk2DvL,183293,4,2021-12-04T17:11:13Z,tremolo+delay,toe,0,0rpKM0MniNkXM1SLSglYUZ,"['instrumental math rock', 'instrumental post-rock', 'japanese emo', 'japanese math rock', 'japanese post-rock', 'math rock', 'midwest emo', 'post-rock']"
748mdHapucXQri7IAO8yFK,0.762,0.701,8,-3.541,1,0.0286,0.235,0.000158,0.123,0.742,110.968,audio_features,spotify:track:748mdHapucXQri7IAO8yFK,https://api.spotify.com/v1/tracks/748mdHapucXQri7IAO8yFK,https://api.spotify.com/v1/audio-analysis/748mdHapucXQri7IAO8yFK,208867,4,2021-12-02T20:31:05Z,Kiss Me More (feat. SZA),"Doja Cat,SZA",81,5cj0lLjcoR7YOSnhnX0Po5,"['dance pop', 'pop']"
7fBv7CLKzipRk6EC6TWHOB,0.585,0.564,0,-7.063,0,0.0515,0.0671,0.0,0.135,0.137,113.003,audio_features,spotify:track:7fBv7CLKzipRk6EC6TWHOB,https://api.spotify.com/v1/tracks/7fBv7CLKzipRk6EC6TWHOB,https://api.spotify.com/v1/audio-analysis/7fBv7CLKzipRk6EC6TWHOB,242253,4,2021-12-02T18:53:07Z,The Hills,The Weeknd,89,1Xyo4u8uXC1ZmMpatF05PJ,"['canadian contemporary r&b', 'canadian pop', 'pop']"
4VyoOl99FlcemZr6WvzQed,0.701,0.644,8,-5.289,1,0.0556,0.0922,0.0,0.138,0.416,86.547,audio_features,spotify:track:4VyoOl99FlcemZr6WvzQed,https://api.spotify.com/v1/tracks/4VyoOl99FlcemZr6WvzQed,https://api.spotify.com/v1/audio-analysis/4VyoOl99FlcemZr6WvzQed,191827,4,2021-11-27T13:00:11Z,Woman (feat. Lianne La Havas),"Nao,Lianne La Havas",45,7aFTOGFDEqDtJUCziLVsVC,"['alternative r&b', 'uk contemporary r&b']"
1IHYFzVNdMzu26NrmkkAee,0.669,0.918,11,-4.213,0,0.0911,0.0134,1.86e-05,0.0953,0.602,99.98,audio_features,spotify:track:1IHYFzVNdMzu26NrmkkAee,https://api.spotify.com/v1/tracks/1IHYFzVNdMzu26NrmkkAee,https://api.spotify.com/v1/audio-analysis/1IHYFzVNdMzu26NrmkkAee,246880,4,2021-11-27T12:45:59Z,I Can Change,Raleigh Ritchie,33,0IB0VjX9NSrGX6PjCXGVcq,['uk contemporary r&b']
1gXBi2I04CLJkTQnhNfEJT,0.38,0.438,5,-5.526,0,0.0962,0.0259,1.29e-05,0.154,0.349,179.404,audio_features,spotify:track:1gXBi2I04CLJkTQnhNfEJT,https://api.spotify.com/v1/tracks/1gXBi2I04CLJkTQnhNfEJT,https://api.spotify.com/v1/audio-analysis/1gXBi2I04CLJkTQnhNfEJT,203813,3,2021-11-26T17:43:48Z,Weight in Gold,Gallant,54,7wFDo161xYdeaiLz3KIHoM,['alternative r&b']
3Loc6dfakm8T0bxO1wIrMq,0.541,0.528,3,-7.1,1,0.046,0.342,0.00663,0.159,0.23,109.919,audio_features,spotify:track:3Loc6dfakm8T0bxO1wIrMq,https://api.spotify.com/v1/tracks/3Loc6dfakm8T0bxO1wIrMq,https://api.spotify.com/v1/audio-analysis/3Loc6dfakm8T0bxO1wIrMq,229159,4,2021-11-25T16:02:01Z,Body,Sinéad Harnett,42,6tUJpYN2aYiXbzAcg0pIOo,"['alternative r&b', 'gauze pop', 'uk contemporary r&b']"
0CvpDoaBAn8rpq01gNiZ63,0.439,0.945,7,-5.763,1,0.274,0.0363,0.00282,0.364,0.317,129.958,audio_features,spotify:track:0CvpDoaBAn8rpq01gNiZ63,https://api.spotify.com/v1/tracks/0CvpDoaBAn8rpq01gNiZ63,https://api.spotify.com/v1/audio-analysis/0CvpDoaBAn8rpq01gNiZ63,312343,4,2021-11-24T15:50:54Z,Aquamarine,Lone,42,5wZOrGWdg4hq7KIRMupJdI,"['downtempo', 'future garage', 'intelligent dance music', 'lo-fi house', 'wonky']"
3CTdbs6CZPjQTP5VajwPac,0.366,0.308,10,-11.557,1,0.038,0.848,0.0289,0.164,0.132,119.714,audio_features,spotify:track:3CTdbs6CZPjQTP5VajwPac,https://api.spotify.com/v1/tracks/3CTdbs6CZPjQTP5VajwPac,https://api.spotify.com/v1/audio-analysis/3CTdbs6CZPjQTP5VajwPac,205250,4,2021-11-22T23:18:14Z,The Man Who Sold the World,Transviolet,0,7ixzNQXQ64I2ayrtyhlF7i,"['alt z', 'indie poptimism', 'metropopolis']"
7oRAHSmG6QPGCUwPWF8wTl,0.398,0.563,5,-9.314,1,0.0276,0.146,0.902,0.0907,0.0874,81.026,audio_features,spotify:track:7oRAHSmG6QPGCUwPWF8wTl,https://api.spotify.com/v1/tracks/7oRAHSmG6QPGCUwPWF8wTl,https://api.spotify.com/v1/audio-analysis/7oRAHSmG6QPGCUwPWF8wTl,167125,4,2021-11-22T13:15:24Z,Watch the Sun,Groundislava,35,2Y2gruKUC2cAjhe0h2RpzV,['wonky']
3LnoLo62GjfKDYIN7eJpPB,0.416,0.615,5,-7.898,1,0.0452,0.123,0.00171,0.273,0.181,130.228,audio_features,spotify:track:3LnoLo62GjfKDYIN7eJpPB,https://api.spotify.com/v1/tracks/3LnoLo62GjfKDYIN7eJpPB,https://api.spotify.com/v1/audio-analysis/3LnoLo62GjfKDYIN7eJpPB,311625,4,2021-11-22T12:56:45Z,"you’ve changed, i’ve changed","San Holo,Chet Porter",45,0jNDKefhfSbLR9sFvcPLHo,"['brostep', 'edm', 'electro house', 'electronic trap', 'future bass', 'pop dance']"
0JCyON2jbS5LGEztk1lybu,0.402,0.546,3,-8.73,1,0.0313,0.2,0.272,0.167,0.439,97.513,audio_features,spotify:track:0JCyON2jbS5LGEztk1lybu,https://api.spotify.com/v1/tracks/0JCyON2jbS5LGEztk1lybu,https://api.spotify.com/v1/audio-analysis/0JCyON2jbS5LGEztk1lybu,305483,4,2021-11-09T18:32:40Z,(It's All over Now) Baby Blue - Mono LP Version,13th Floor Elevators,31,7xYxgSJaIf7yOFLmknYX38,"['acid rock', 'protopunk', 'psychedelic rock']"
08g7wxW8iELmpxO0ppcwnI,0.616,0.856,9,-6.098,1,0.0457,0.516,0.0652,0.245,0.75,157.109,audio_features,spotify:track:08g7wxW8iELmpxO0ppcwnI,https://api.spotify.com/v1/tracks/08g7wxW8iELmpxO0ppcwnI,https://api.spotify.com/v1/audio-analysis/08g7wxW8iELmpxO0ppcwnI,108373,4,2021-11-03T15:56:00Z,I Must Apologise,PinkPantheress,63,78rUTD7y6Cy67W1RVzYs7t,['bedroom pop']
0NVxFntUSEYwPn27lX2J7r,0.681,0.453,7,-8.389,1,0.0358,0.594,0.00012,0.145,0.234,87.995,audio_features,spotify:track:0NVxFntUSEYwPn27lX2J7r,https://api.spotify.com/v1/tracks/0NVxFntUSEYwPn27lX2J7r,https://api.spotify.com/v1/audio-analysis/0NVxFntUSEYwPn27lX2J7r,203685,4,2021-11-03T14:43:58Z,Doesn't Matter,BENEE,50,0Cp8WN4V8Tu4QJQwCN5Md4,"['alt z', 'nz pop']"
6lmMjq57ysbPyknJZjKuWI,0.425,0.804,4,-5.638,1,0.221,0.0633,0.0178,0.302,0.275,147.995,audio_features,spotify:track:6lmMjq57ysbPyknJZjKuWI,https://api.spotify.com/v1/tracks/6lmMjq57ysbPyknJZjKuWI,https://api.spotify.com/v1/audio-analysis/6lmMjq57ysbPyknJZjKuWI,258093,4,2021-11-02T12:56:08Z,Houston Old Head,A$AP Rocky,60,13ubrt8QOOCPljQ2FL1Kca,"['east coast hip hop', 'hip hop', 'rap', 'trap']"
7kOsXY7jOOoa5hla5KcRAY,0.695,0.863,1,-4.328,1,0.316,0.0347,0.0,0.0896,0.508,130.023,audio_features,spotify:track:7kOsXY7jOOoa5hla5KcRAY,https://api.spotify.com/v1/tracks/7kOsXY7jOOoa5hla5KcRAY,https://api.spotify.com/v1/audio-analysis/7kOsXY7jOOoa5hla5KcRAY,230933,4,2021-11-02T12:52:36Z,Keep It G (feat. Chace Infinite & SpaceGhostPurrp),"A$AP Rocky,Chace Infinite,SpaceGhostPurrp",54,13ubrt8QOOCPljQ2FL1Kca,"['east coast hip hop', 'hip hop', 'rap', 'trap']"
1DOrJ7Yb4osgBZ6p19WRPh,0.724,0.696,0,-5.434,1,0.0804,0.32,9.04e-05,0.106,0.885,124.039,audio_features,spotify:track:1DOrJ7Yb4osgBZ6p19WRPh,https://api.spotify.com/v1/tracks/1DOrJ7Yb4osgBZ6p19WRPh,https://api.spotify.com/v1/audio-analysis/1DOrJ7Yb4osgBZ6p19WRPh,205914,4,2021-11-01T16:26:33Z,Higher,Wave Racer,24,147jymD5t0TCXW0DbaXry0,"['australian indie', 'future bass', 'kawaii future bass', 'vapor twitch']"
0BAQjCC9gfqOebxpmonHKz,0.751,0.377,5,-9.8,1,0.0538,0.0485,0.000468,0.291,0.14,112.478,audio_features,spotify:track:0BAQjCC9gfqOebxpmonHKz,https://api.spotify.com/v1/tracks/0BAQjCC9gfqOebxpmonHKz,https://api.spotify.com/v1/audio-analysis/0BAQjCC9gfqOebxpmonHKz,170885,3,2021-11-01T16:26:27Z,Everytime,"Medasin,Naomi Wild",55,62vbsDRAq0qHdezaCOzB0T,"['future bass', 'vapor twitch']"
7e8MaZXOsxOTfZEOfIbWrh,0.567,0.45,9,-5.164,1,0.0353,0.0255,0.0288,0.611,0.533,151.017,audio_features,spotify:track:7e8MaZXOsxOTfZEOfIbWrh,https://api.spotify.com/v1/tracks/7e8MaZXOsxOTfZEOfIbWrh,https://api.spotify.com/v1/audio-analysis/7e8MaZXOsxOTfZEOfIbWrh,350587,4,2021-11-01T15:27:18Z,BUTTER,tricot,0,5IKKS7LhpdlmMwqIagqf3f,"['japanese math rock', 'japanese post-rock', 'math rock']"
0sCM2llGBduTrARUaI7eiN,0.24,0.378,0,-9.568,1,0.0361,0.925,0.237,0.143,0.262,172.674,audio_features,spotify:track:0sCM2llGBduTrARUaI7eiN,https://api.spotify.com/v1/tracks/0sCM2llGBduTrARUaI7eiN,https://api.spotify.com/v1/audio-analysis/0sCM2llGBduTrARUaI7eiN,222951,3,2021-11-01T14:51:02Z,Dress Song,Ritt Momney,32,7MPGCB854Qo4alYMOPkBka,['bedroom pop']
7dlzjco7oeJIbDAYXWDo22,0.372,0.43,7,-6.008,0,0.0298,0.859,0.000687,0.321,0.555,99.419,audio_features,spotify:track:7dlzjco7oeJIbDAYXWDo22,https://api.spotify.com/v1/tracks/7dlzjco7oeJIbDAYXWDo22,https://api.spotify.com/v1/audio-analysis/7dlzjco7oeJIbDAYXWDo22,160200,3,2021-11-01T14:28:51Z,Not Around,Ritt Momney,40,7MPGCB854Qo4alYMOPkBka,['bedroom pop']
7quWqKzjJwYXF3cqSDSCRL,0.584,0.857,6,-5.236,1,0.0699,0.00547,0.000463,0.13,0.544,103.517,audio_features,spotify:track:7quWqKzjJwYXF3cqSDSCRL,https://api.spotify.com/v1/tracks/7quWqKzjJwYXF3cqSDSCRL,https://api.spotify.com/v1/audio-analysis/7quWqKzjJwYXF3cqSDSCRL,218200,4,2021-11-01T13:28:36Z,PAIN,King Princess,46,6beUvFUlKliUYJdLOXNj9C,"['alt z', 'indie pop', 'nyc pop']"
5IR7Ui6MB7MrFZfF5hsoIH,0.676,0.563,2,-6.966,0,0.079,0.86,0.0182,0.116,0.782,75.524,audio_features,spotify:track:5IR7Ui6MB7MrFZfF5hsoIH,https://api.spotify.com/v1/tracks/5IR7Ui6MB7MrFZfF5hsoIH,https://api.spotify.com/v1/audio-analysis/5IR7Ui6MB7MrFZfF5hsoIH,276120,4,2021-10-29T21:40:35Z,Lying Has To Stop - Single Version,"Soft Hair,LA Priest,Connan Mockasin",48,5AsILjsyA0MI31ybMkMTtz,"['experimental pop', 'hypnagogic pop']"
1StRJBkcyMbf07b5TQRwYM,0.459,0.615,3,-8.67,1,0.33,0.714,0.0,0.089,0.28,86.648,audio_features,spotify:track:1StRJBkcyMbf07b5TQRwYM,https://api.spotify.com/v1/tracks/1StRJBkcyMbf07b5TQRwYM,https://api.spotify.com/v1/audio-analysis/1StRJBkcyMbf07b5TQRwYM,283240,5,2021-10-29T21:37:59Z,Leaf (feat. Main Attrakionz),"A$AP Rocky,Main Attrakionz",51,13ubrt8QOOCPljQ2FL1Kca,"['east coast hip hop', 'hip hop', 'rap', 'trap']"
